Date,Volcano Name,ID,Type,VEI,Latitude,Longitude,Frequency
1993-03-12,Klyuchevskoy,19481,Eruption,1.0,56.056000000000004,160.642,3
1993-03-25,Macdonald,10322,Eruption,0.0,-28.98,-140.25,4
1993-04-09,Iliboleng,16325,Eruption,2.0,-8.342,123.258,4
1993-05-04,Gareloi,19688,Eruption,1.0,51.79,-178.794,4
1993-05-07,Tinakula,15206,Eruption,1.0,-10.386,165.804,3
1993-05-15,Lopevi,15307,Eruption,3.0,-16.507,168.34599999999998,7
1993-05-17,Ruapehu,14640,Eruption,1.0,-39.28,175.57,5
1993-05-30,Bagana,15138,Eruption,2.0,-6.1370000000000005,155.196,5
1993-06-03,Galeras,11372,Eruption,2.0,1.22,-77.37,4
1993-06-18,Kerinci,15519,Eruption,2.0,-1.6969999999999998,101.264,6
1993-07-01,Sheveluch,19584,Eruption,2.0,56.653,161.36,4
1993-07-08,Marapi,15478,Eruption,2.0,-0.38,100.47399999999999,3
1993-07-21,Bezymianny,19376,Eruption,2.0,55.972,160.595,3
1993-07-22,Krakatau,15625,Eruption,1.0,-6.102,105.42299999999999,3
1993-08-06,Sheveluch,19586,Eruption,2.0,56.653,161.36,3
1993-08-08,Ruang,16493,Eruption,4.0,2.3,125.37,3
1993-08-19,Lascar,11872,Eruption,2.0,-23.37,-67.73,4
1993-08-20,Pacaya,19880,Eruption,1.0,14.382,-90.601,3
1993-09-08,Ibu,16580,Eruption,0.0,1.4880000000000002,127.63,3
1993-09-13,Chokaisan,18034,Eruption,1.0,39.099000000000004,140.049,5
1993-09-14,Kujusan,17365,Eruption,1.0,33.086,131.249,4
1993-09-18,Pacaya,10763,Eruption,1.0,14.382,-90.601,3
1993-09-19,"Fournaise, Piton de la",14379,Eruption,1.0,-21.244,55.708,3
1993-09-21,Bagana,15137,Eruption,2.0,-6.1370000000000005,155.196,6
1993-09-29,Klyuchevskoy,19456,Eruption,2.0,56.056000000000004,160.642,6
1993-10-08,Monowai,14719,Eruption,0.0,-25.886999999999997,-177.188,3
1993-10-09,Mayon,16811,Eruption,1.0,13.257,123.685,3
1993-10-13,Mauna Loa,10225,Eruption,0.0,19.475,-155.608,5
1993-10-24,Langila,14998,Eruption,2.0,-5.525,148.42,3
1993-10-25,Kikai,17001,Eruption,2.0,30.793000000000003,130.305,3
1993-10-30,Chikurachki,18855,Eruption,2.0,50.324,155.461,3
1993-11-05,North Gorda Ridge Segment,20722,Eruption,0.0,42.67,-126.78,3
1993-11-09,Kilauea,10108,Eruption,0.0,19.421,-155.287,5
1993-11-10,Akita-Yakeyama,18090,Eruption,1.0,39.964,140.757,3
1993-11-11,Niigata-Yakeyama,17550,Eruption,1.0,36.921,138.036,3
1993-11-13,Pagan,18521,Eruption,1.0,18.13,145.8,3
1993-11-19,Nightingale Island,13145,Eruption,0.0,-37.42,-12.48,3
1993-11-30,Bezymianny,19373,Eruption,3.0,55.972,160.595,3
1993-12-03,Akademia Nauk,19125,Eruption,3.0,53.98,159.45,3
1993-12-06,Chachadake [Tiatia],18740,Eruption,4.0,44.353,146.252,5
1993-12-07,Telica,10933,Eruption,2.0,12.606,-86.84,4
1993-12-12,Ioto,18420,Eruption,1.0,24.750999999999998,141.289,3
1993-12-14,Raung,16156,Eruption,2.0,-8.119,114.056,3
1993-12-29,Ulawun,15060,Eruption,2.0,-5.05,151.33,4
1994-01-09,Shishaldin,20091,Eruption,2.0,54.756,-163.97,4
1994-01-10,Lateiki,14767,Eruption,2.0,-19.18,-174.87,4
1994-01-17,Grimsvotn,12840,Eruption,3.0,64.416,-17.316,4
1994-02-07,Fuego,10727,Eruption,4.0,14.472999999999999,-90.88,5
1994-02-15,Kick 'em Jenny,12463,Eruption,0.0,12.3,-61.64,5
1994-02-16,"Negro, Cerro",10962,Eruption,3.0,12.505999999999998,-86.70200000000001,7
1994-02-17,Ibu,16579,Eruption,2.0,1.4880000000000002,127.63,3
1994-02-20,Axial Seamount,20713,Eruption,0.0,45.95,-130.0,3
1994-02-23,Niigata-Yakeyama,17546,Eruption,2.0,36.921,138.036,5
1994-03-01,White Island,14493,Eruption,2.0,-37.52,177.18,3
1994-03-02,Karangetang,16538,Eruption,1.0,2.781,125.40700000000001,3
1994-03-06,Gaua,15221,Eruption,2.0,-14.27,167.5,8
1994-03-14,Korovin,19764,Eruption,3.0,52.381,-174.166,3
1994-04-01,Planchon-Peteroa,11946,Eruption,1.0,-35.223,-70.568,3
1994-04-06,Raung,16155,Eruption,2.0,-8.119,114.056,3
1994-04-10,Sarychev Peak,18815,Eruption,2.0,48.092,153.2,13
1994-04-16,Carran-Los Venados,12189,Eruption,2.0,-40.35,-72.07,4
1994-04-27,Kavachi,15176,Eruption,1.0,-8.991,157.97899999999998,3
1994-05-06,Gaua,15228,Eruption,1.0,-14.27,167.5,4
1994-05-07,Peuet Sague,15393,Eruption,1.0,4.9030000000000005,96.289,3
1994-05-08,Iliwerung,16350,Eruption,0.0,-8.53,123.57,3
1994-05-10,Soputan,13597,Eruption,1.0,1.112,124.73700000000001,7
1994-05-11,Suwanosejima,16944,Eruption,1.0,29.638,129.714,3
1994-05-20,Okmok,19851,Eruption,3.0,53.43,-168.13,3
1994-05-23,Rumble III,14673,Eruption,0.0,-35.745,178.47799999999998,6
1994-05-24,Fuego,10726,Eruption,2.0,14.472999999999999,-90.88,5
1994-05-25,Karangetang,16531,Eruption,1.0,2.781,125.40700000000001,4
1994-05-26,Ambrym,15295,Eruption,1.0,-16.25,168.12,3
1994-06-04,Kikai,16997,Eruption,1.0,30.793000000000003,130.305,3
1994-06-13,Long Island,14963,Eruption,2.0,-5.358,147.12,5
1994-06-15,Akita-Yakeyama,18089,Eruption,1.0,39.964,140.757,3
1994-07-05,Marapi,15476,Eruption,2.0,-0.38,100.47399999999999,3
1994-07-13,Okataina,14525,Eruption,1.0,-38.12,176.5,4
1994-07-14,Kikai,17002,Eruption,2.0,30.793000000000003,130.305,3
1994-07-24,Korovin,19765,Eruption,1.0,52.381,-174.166,3
1994-08-09,Klyuchevskoy,19478,Eruption,2.0,56.056000000000004,160.642,3
1994-08-14,Poas,11178,Eruption,1.0,10.2,-84.23299999999999,4
1994-08-18,Great Sitkin,19739,Eruption,2.0,52.076,-176.13,5
1994-08-28,"Ruiz, Nevado del",11290,Eruption,3.0,4.8919999999999995,-75.324,4
1994-08-30,Sabancaya,11751,Eruption,2.0,-15.787,-71.857,3
1994-09-03,Ambrym,15283,Eruption,2.0,-16.25,168.12,4
1994-09-06,Suwanosejima,16939,Eruption,2.0,29.638,129.714,4
1994-09-10,Klyuchevskoy,19459,Eruption,3.0,56.056000000000004,160.642,5
1994-09-13,Ioto,18421,Eruption,1.0,24.750999999999998,141.289,3
1994-09-28,Sabancaya,11747,Eruption,1.0,-15.787,-71.857,4
1994-10-05,Ruapehu,14652,Eruption,1.0,-39.28,175.57,4
1994-10-08,Mutnovsky,18972,Eruption,2.0,52.449,158.196,3
1994-10-28,Mayon,16810,Eruption,3.0,13.257,123.685,3
1994-10-31,Lopevi,15317,Eruption,3.0,-16.507,168.34599999999998,3
1994-11-15,Sheveluch,19588,Eruption,2.0,56.653,161.36,3
1994-11-20,Etna,13809,Eruption,2.0,37.748000000000005,14.999,4
1994-12-02,Cameroon,14134,Eruption,2.0,4.203,9.17,3
1994-12-09,Poas,11170,Eruption,1.0,10.2,-84.23299999999999,6
1994-12-10,Manam,14928,Eruption,2.0,-4.08,145.037,3
1994-12-14,Klyuchevskoy,19477,Eruption,2.0,56.056000000000004,160.642,3
1994-12-27,Ahyi,18474,Eruption,0.0,20.42,145.03,3
1994-12-28,San Miguel,10859,Eruption,2.0,13.434000000000001,-88.26899999999999,10
1995-01-10,Sabancaya,11752,Eruption,2.0,-15.787,-71.857,3
1995-01-16,Manam,14933,Eruption,1.0,-4.08,145.037,3
1995-01-19,"Chillan, Nevados de",11992,Eruption,1.0,-36.868,-71.378,3
1995-01-20,Villarrica,12169,Eruption,2.0,-39.42,-71.93,4
1995-01-21,Bezymianny,19381,Eruption,3.0,55.972,160.595,3
1995-01-22,Guagua Pichincha,11498,Eruption,1.0,-0.171,-78.598,3
1995-01-27,Anatahan,18535,Eruption,3.0,16.35,145.67,3
1995-02-05,Manam,14931,Eruption,2.0,-4.08,145.037,3
1995-02-08,Telica,10936,Eruption,0.0,12.606,-86.84,3
1995-02-12,Llaima,12074,Eruption,1.0,-38.692,-71.729,3
1995-02-13,Semeru,16007,Eruption,3.0,-8.107999999999999,112.92200000000001,8
1995-02-14,Ulawun,15066,Eruption,2.0,-5.05,151.33,3
1995-02-19,Poas,11182,Eruption,1.0,10.2,-84.23299999999999,4
1995-02-23,"Fournaise, Piton de la",14372,Eruption,1.0,-21.244,55.708,4
1995-03-03,Villarrica,12174,Eruption,1.0,-39.42,-71.93,3
1995-03-04,Hokkaido-Komagatake,18580,Eruption,1.0,42.063,140.67700000000002,3
1995-03-07,Ruapehu,14667,Eruption,1.0,-39.28,175.57,3
1995-03-08,Monowai,14716,Eruption,0.0,-25.886999999999997,-177.188,3
1995-03-10,Colima,10460,Eruption,1.0,19.514,-103.62,5
1995-03-12,Izu-Torishima,18370,Eruption,0.0,30.484,140.303,15
1995-03-14,Shishaldin,20095,Eruption,1.0,54.756,-163.97,3
1995-03-19,Bezymianny,19371,Eruption,0.0,55.972,160.595,3
1995-03-22,Ruapehu,14645,Eruption,2.0,-39.28,175.57,5
1995-03-26,Amukta,19790,Eruption,1.0,52.5,-171.252,3
1995-04-13,Kavachi,15178,Eruption,1.0,-8.991,157.97899999999998,3
1995-04-14,Masaya,11036,Eruption,1.0,11.985,-86.165,3
1995-04-17,Kavachi,15166,Eruption,1.0,-8.991,157.97899999999998,5
1995-04-18,Slamet,15763,Eruption,1.0,-7.242000000000001,109.208,3
1995-04-21,Poas,11175,Eruption,2.0,10.2,-84.23299999999999,5
1995-04-23,Fuego,10732,Eruption,2.0,14.472999999999999,-90.88,3
1995-04-28,Bulusan,16767,Eruption,2.0,12.769,124.056,4
1995-05-05,Llaima,12064,Eruption,2.0,-38.692,-71.729,6
1995-05-12,"Misti, El",11774,Eruption,1.0,-16.294,-71.40899999999999,4
1995-05-16,Tolbachik,19319,Eruption,1.0,55.832,160.326,7
1995-05-17,Okataina,14524,Eruption,1.0,-38.12,176.5,5
1995-05-21,Rabaul,20957,Eruption,3.0,-4.271,152.203,3
1995-05-22,Rincon de la Vieja,20961,Eruption,1.0,10.83,-85.324,3
1995-05-23,Gamalama,20989,Eruption,2.0,0.8,127.33,3
1995-05-24,Turrialba,20974,Eruption,2.0,10.025,-83.76700000000001,3
1995-05-27,Karthala,14203,Eruption,1.0,-11.75,43.38,4
1995-05-29,Bardarbunga,20955,Eruption,0.0,64.633,-17.516,3
1995-06-01,"Ruiz, Nevado del",20995,Eruption,2.0,4.8919999999999995,-75.324,3
1995-06-02,Lokon-Empung,16454,Eruption,1.0,1.358,124.792,5
1995-06-10,Soufriere St. Vincent,12454,Eruption,0.0,13.33,-61.18,6
1995-06-14,Copahue,20954,Eruption,1.0,-37.856,-71.183,3
1995-06-26,Mayon,20959,Eruption,0.0,13.257,123.685,3
1995-06-27,Colo,16423,Eruption,4.0,-0.162,121.601,4
1995-06-29,Kuchinoerabujima,20952,Eruption,1.0,30.443,130.217,3
1995-07-07,Etorofu-Yakeyama [Grozny Group],20762,Eruption,2.0,45.012,147.871,3
1995-07-12,Tongariro,14605,Eruption,1.0,-39.157,175.632,5
1995-07-19,Pavlof,20807,Eruption,3.0,55.417,-161.894,3
1995-07-30,Trident,20235,Eruption,3.0,58.236000000000004,-155.1,8
1995-08-04,Kelut,15423,Eruption,1.0,-7.93,112.30799999999999,7
1995-08-05,Kikai,20781,Eruption,1.0,30.793000000000003,130.305,3
1995-08-07,Kavachi,15168,Eruption,1.0,-8.991,157.97899999999998,4
1995-08-09,Asosan,20960,Eruption,2.0,32.884,131.10399999999998,3
1995-08-16,Izu-Oshima,18037,Eruption,1.0,34.724000000000004,139.394,14
1995-08-17,Merapi,15914,Eruption,2.0,-7.54,110.446,7
1995-08-24,Alaid,18888,Eruption,2.0,50.861000000000004,155.565,4
1995-08-26,San Miguel,22233,Eruption,1.0,13.434000000000001,-88.26899999999999,3
1995-09-10,Copahue,21098,Eruption,2.0,-37.856,-71.183,3
1995-09-18,Tengger Caldera,22103,Eruption,2.0,-7.942,112.95,3
1995-09-22,Marapi,22111,Eruption,1.0,-0.38,100.47399999999999,3
1995-09-23,Bezymianny,19351,Eruption,3.0,55.972,160.595,4
1995-09-25,Kanlaon,22106,Eruption,2.0,10.412,123.132,3
1995-10-02,"Fournaise, Piton de la",14367,Eruption,0.0,-21.244,55.708,4
1995-10-12,Lascar,22110,Eruption,2.0,-23.37,-67.73,3
1995-10-18,Asosan,17338,Eruption,2.0,32.884,131.10399999999998,4
1995-10-19,Lopevi,15312,Eruption,2.0,-16.507,168.34599999999998,4
1995-10-29,Shikotsu,18633,Eruption,1.0,42.688,141.38,4
1995-11-01,Kavachi,20920,Eruption,1.0,-8.991,157.97899999999998,3
1995-11-12,Concepcion,11070,Eruption,1.0,11.538,-85.62200000000001,4
1995-11-13,Veniaminof,20168,Eruption,2.0,56.17,-159.38,4
1995-11-30,Etna,13815,Eruption,1.0,37.748000000000005,14.999,4
1995-12-07,Asosan,20935,Eruption,1.0,32.884,131.10399999999998,3
1995-12-10,White Island,20839,Eruption,2.0,-37.52,177.18,3
1995-12-14,San Cristobal,20817,Eruption,1.0,12.702,-87.00399999999999,3
1995-12-25,Marapi,15474,Eruption,1.0,-0.38,100.47399999999999,4
1995-12-30,Fuego,10730,Eruption,2.0,14.472999999999999,-90.88,5
1996-01-01,White Island,14487,Eruption,3.0,-37.52,177.18,5
1996-01-05,San Cristobal,20816,Eruption,2.0,12.702,-87.00399999999999,3
1996-01-10,Ulawun,20834,Eruption,1.0,-5.05,151.33,3
1996-01-11,Tolbachik,20825,Eruption,4.0,55.832,160.326,3
1996-01-30,Klyuchevskoy,20785,Eruption,1.0,56.056000000000004,160.642,3
1996-02-05,Concepcion,11068,Eruption,2.0,11.538,-85.62200000000001,4
1996-02-06,Chirpoi,20756,Eruption,0.0,46.532,150.871,3
1996-02-16,Dallol,20939,Eruption,0.0,14.242,40.3,3
1996-02-17,Fuego,10723,Eruption,3.0,14.472999999999999,-90.88,10
1996-02-18,Izu-Oshima,18235,Eruption,1.0,34.724000000000004,139.394,6
1996-02-19,Kilauea,10119,Eruption,3.0,19.421,-155.287,4
1996-02-25,Macdonald,10321,Eruption,0.0,-28.98,-140.25,4
1996-03-03,Teahitia,10301,Eruption,0.0,-17.564,-148.821,4
1996-03-06,"Fournaise, Piton de la",14371,Eruption,2.0,-21.244,55.708,4
1996-03-19,Axial Seamount,20921,Eruption,0.0,45.95,-130.0,3
1996-03-22,Tangkuban Parahu,15683,Eruption,1.0,-6.77,107.6,4
1996-03-28,Unnamed,18786,Eruption,0.0,46.47,151.28,5
1996-03-29,Tungurahua,22214,Eruption,2.0,-1.4669999999999999,-78.442,3
1996-03-30,Batur,16200,Eruption,2.0,-8.242,115.375,5
1996-04-02,Semeru,22219,Eruption,2.0,-8.107999999999999,112.92200000000001,3
1996-04-09,Asosan,20753,Eruption,1.0,32.884,131.10399999999998,3
1996-04-11,Karangetang,16527,Eruption,3.0,2.781,125.40700000000001,5
1996-05-08,Lewotolo,20791,Eruption,1.0,-8.272,123.505,3
1996-05-09,Kerinci,15518,Eruption,2.0,-1.6969999999999998,101.264,6
1996-05-11,Ubinas,20832,Eruption,2.0,-16.355,-70.903,3
1996-05-12,Etna,20841,Eruption,2.0,37.748000000000005,14.999,3
1996-06-07,Telica,22195,Eruption,1.0,12.606,-86.84,3
1996-06-09,Veniaminof,20167,Eruption,3.0,56.17,-159.38,4
1996-06-10,Zhupanovsky,20907,Eruption,3.0,53.589,159.15,3
1996-06-22,Nishinoshima,20916,Eruption,2.0,27.247,140.874,3
1996-07-02,Concepcion,11064,Eruption,2.0,11.538,-85.62200000000001,5
1996-07-02,Concepcion,11064,Eruption,2.0,11.538,-85.62200000000001,3
1996-07-02,Ulawun,20835,Eruption,1.0,-5.05,151.33,5
1996-07-02,Ulawun,20835,Eruption,1.0,-5.05,151.33,3
1996-07-05,Zubair Group,21068,Eruption,2.0,15.05,42.18,3
1996-07-11,Veniaminof,20836,Eruption,3.0,56.17,-159.38,3
1996-07-20,Colima,20759,Eruption,2.0,19.514,-103.62,3
1996-07-22,Villarrica,20838,Eruption,1.0,-39.42,-71.93,3
1996-07-23,Ioto,20772,Eruption,1.0,24.750999999999998,141.289,3
1996-07-31,Rincon de la Vieja,20813,Eruption,1.0,10.83,-85.324,3
1996-08-09,"Ruiz, Nevado del",20814,Eruption,3.0,4.8919999999999995,-75.324,3
1996-08-13,Gaua,15230,Eruption,2.0,-14.27,167.5,4
1996-08-27,Ioto,18416,Eruption,1.0,24.750999999999998,141.289,4
1996-08-28,Ulawun,20833,Eruption,1.0,-5.05,151.33,3
1996-09-03,Ambrym,15285,Eruption,2.0,-16.25,168.12,4
1996-09-09,Karangetang,20776,Eruption,2.0,2.781,125.40700000000001,3
1996-09-10,Monowai,20799,Eruption,0.0,-25.886999999999997,-177.188,3
1996-09-11,Tongariro,20826,Eruption,2.0,-39.157,175.632,3
1996-09-14,Klyuchevskoy,21095,Eruption,3.0,56.056000000000004,160.642,3
1996-09-18,Dieng Volcanic Complex,15788,Eruption,1.0,-7.2,109.87899999999999,4
1996-09-20,Nyamuragira,14066,Eruption,2.0,-1.4080000000000001,29.2,7
1996-10-06,Tolbachik,19320,Eruption,1.0,55.832,160.326,6
1996-10-08,Ebeko,18871,Eruption,1.0,50.68600000000001,156.014,7
1996-10-18,Acatenango,10655,Eruption,1.0,14.501,-90.876,5
1996-10-19,Merapi,15916,Eruption,2.0,-7.54,110.446,5
1996-11-05,Sheveluch,19581,Eruption,2.0,56.653,161.36,4
1996-11-06,Izu-Oshima,18240,Eruption,1.0,34.724000000000004,139.394,5
1996-11-14,Kolokol Group,18773,Eruption,3.0,46.042,150.083,6
1996-11-17,Tinakula,15202,Eruption,2.0,-10.386,165.804,4
1996-11-20,"Ruiz, Nevado del",11289,Eruption,1.0,4.8919999999999995,-75.324,4
1996-12-06,Ruapehu,14650,Eruption,1.0,-39.28,175.57,4
1997-03-11,Fuego,10724,Eruption,2.0,14.472999999999999,-90.88,7
1997-04-10,Monowai,14706,Eruption,0.0,-25.886999999999997,-177.188,4
1997-04-12,Ruapehu,14646,Eruption,1.0,-39.28,175.57,4
1997-04-19,Krakatau,15613,Eruption,2.0,-6.102,105.42299999999999,4
1997-04-21,Pacaya,10761,Eruption,3.0,14.382,-90.601,10
1997-04-22,Asosan,17339,Eruption,2.0,32.884,131.10399999999998,4
1997-05-11,Kanlaon,16734,Eruption,2.0,10.412,123.132,4
1997-05-12,Asosan,17334,Eruption,1.0,32.884,131.10399999999998,7
1997-05-21,"Fournaise, Piton de la",14369,Eruption,1.0,-21.244,55.708,4
1997-05-27,St. Helens,20557,Eruption,5.0,46.2,-122.18,4
1997-06-10,Makushin,19988,Eruption,1.0,53.891000000000005,-166.923,4
1997-06-12,Poas,11171,Eruption,2.0,10.2,-84.23299999999999,6
1997-07-19,White Island,22147,Eruption,1.0,-37.52,177.18,3
1997-07-25,Sabancaya,22158,Eruption,3.0,-15.787,-71.857,3
1997-08-04,Ruapehu,14647,Eruption,1.0,-39.28,175.57,4
1997-08-05,Karangetang,16530,Eruption,1.0,2.781,125.40700000000001,4
1997-08-29,Nyamuragira,22202,Eruption,0.0,-1.4080000000000001,29.2,3
1997-09-02,Chirinkotan,22175,Eruption,3.0,48.98,153.48,3
1997-09-20,Rincon de la Vieja,22132,Eruption,1.0,10.83,-85.324,3
1997-09-25,Sangay,22236,Eruption,2.0,-2.005,-78.34100000000001,3
1997-09-26,Gareloi,19685,Eruption,3.0,51.79,-178.794,4
1997-10-11,Chikurachki,20990,Eruption,3.0,50.324,155.461,3
1997-10-15,Pavlof,20142,Eruption,1.0,55.417,-161.894,4
1997-10-26,Ruapehu,14648,Eruption,1.0,-39.28,175.57,4
1997-11-03,Macdonald,10318,Eruption,0.0,-28.98,-140.25,4
1997-11-06,Axial Seamount,21092,Eruption,0.0,45.95,-130.0,3
1997-11-15,Lokon-Empung,21071,Eruption,1.0,1.358,124.792,3
1997-11-29,Pacaya,22157,Eruption,1.0,14.382,-90.601,3
1997-12-05,Klyuchevskoy,20992,Eruption,2.0,56.056000000000004,160.642,3
1997-12-14,"Chillan, Nevados de",22119,Eruption,2.0,-36.868,-71.378,3
1997-12-16,Etna,13803,Eruption,1.0,37.748000000000005,14.999,5
1997-12-22,McDonald Islands,14396,Eruption,1.0,-53.03,72.6,4
1998-01-14,Lascar,11868,Eruption,4.0,-23.37,-67.73,4
1998-01-19,Raung,16151,Eruption,1.0,-8.119,114.056,4
1998-01-27,Dieng Volcanic Complex,15789,Eruption,1.0,-7.2,109.87899999999999,4
1998-03-09,Bulusan,22114,Eruption,2.0,12.769,124.056,3
1998-03-10,Marapi,15466,Eruption,2.0,-0.38,100.47399999999999,6
1998-03-19,Sangay,22237,Eruption,2.0,-2.005,-78.34100000000001,3
1998-03-21,Pavlof,22129,Eruption,2.0,55.417,-161.894,3
1998-03-25,Lascar,11870,Eruption,2.0,-23.37,-67.73,4
1998-03-29,Bulusan,22151,Eruption,2.0,12.769,124.056,3
1998-04-08,Cleveland,22128,Eruption,2.0,52.825,-169.94400000000002,3
1998-05-09,White Island,22121,Eruption,1.0,-37.52,177.18,3
1998-05-11,"Fournaise, Piton de la",22144,Eruption,0.0,-21.244,55.708,3
1998-05-22,Kerinci,22125,Eruption,2.0,-1.6969999999999998,101.264,3
1998-05-28,Planchon-Peteroa,20808,Eruption,3.0,-35.223,-70.568,3
1998-06-23,Poas,11190,Eruption,1.0,10.2,-84.23299999999999,3
1998-07-02,Raung,16153,Eruption,1.0,-8.119,114.056,4
1998-07-07,Bulusan,16771,Eruption,2.0,12.769,124.056,3
1998-07-09,Nyamuragira,14084,Eruption,2.0,-1.4080000000000001,29.2,3
1998-07-17,Etorofu-Yakeyama [Grozny Group],18751,Eruption,1.0,45.012,147.871,6
1998-07-31,Monowai,14722,Eruption,0.0,-25.886999999999997,-177.188,3
1998-08-11,Klyuchevskoy,19472,Eruption,3.0,56.056000000000004,160.642,4
1998-08-30,Copahue,12009,Eruption,2.0,-37.856,-71.183,4
1998-09-07,Irruputuncu,11828,Eruption,2.0,-20.73,-68.55,4
1998-09-11,Monowai,14721,Eruption,0.0,-25.886999999999997,-177.188,3
1998-09-20,Ruby,18534,Eruption,0.0,15.62,145.57,4
1998-10-01,Popocatepetl,10550,Eruption,2.0,19.023,-98.62200000000001,4
1998-10-04,Cleveland,19814,Eruption,1.0,52.825,-169.94400000000002,4
1998-10-10,Chikurachki,18857,Eruption,1.0,50.324,155.461,3
1998-10-27,Talang,15496,Eruption,2.0,-0.9790000000000001,100.681,3
1998-11-05,Langila,15001,Eruption,2.0,-5.525,148.42,3
1998-11-10,Masaya,11040,Eruption,1.0,11.985,-86.165,3
1998-11-15,"Fournaise, Piton de la",14389,Eruption,1.0,-21.244,55.708,3
1998-11-19,Galeras,11374,Eruption,2.0,1.22,-77.37,4
1998-11-27,Pagan,18522,Eruption,1.0,18.13,145.8,3
1998-12-01,Dieng Volcanic Complex,15790,Eruption,1.0,-7.2,109.87899999999999,3
1998-12-04,Raung,16165,Eruption,2.0,-8.119,114.056,3
1998-12-07,Chikurachki,18859,Eruption,2.0,50.324,155.461,3
1998-12-14,Witori,15029,Eruption,1.0,-5.5760000000000005,150.516,3
1998-12-16,Akan,18704,Eruption,1.0,43.38399999999999,144.013,3
1998-12-26,Kerinci,15531,Eruption,1.0,-1.6969999999999998,101.264,3
1999-01-08,Galeras,11379,Eruption,3.0,1.22,-77.37,3
1999-01-24,Anatahan,18538,Eruption,2.0,16.35,145.67,3
1999-01-25,Kanaga,19722,Eruption,2.0,51.923,-177.168,4
1999-01-27,Ruapehu,14669,Eruption,1.0,-39.28,175.57,3
1999-02-03,Poas,11189,Eruption,1.0,10.2,-84.23299999999999,3
1999-03-04,Merapi,15923,Eruption,1.0,-7.54,110.446,3
1999-03-07,Ruapehu,14656,Eruption,1.0,-39.28,175.57,4
1999-03-21,Bulusan,16770,Eruption,2.0,12.769,124.056,3
1999-03-27,Kikai,16996,Eruption,1.0,30.793000000000003,130.305,4
1999-04-02,Anatahan,18537,Eruption,2.0,16.35,145.67,3
1999-04-03,Akan,18701,Eruption,1.0,43.38399999999999,144.013,4
1999-04-12,Karthala,14207,Eruption,0.0,-11.75,43.38,3
1999-04-17,Mayon,16817,Eruption,1.0,13.257,123.685,3
1999-05-03,Etna,13838,Eruption,1.0,37.748000000000005,14.999,3
1999-05-17,Kerinci,15529,Eruption,2.0,-1.6969999999999998,101.264,3
1999-05-18,"Negro, Cerro",10964,Eruption,3.0,12.505999999999998,-86.70200000000001,5
1999-05-25,Bezymianny,19365,Eruption,2.0,55.972,160.595,4
1999-06-04,Kavachi,15179,Eruption,1.0,-8.991,157.97899999999998,3
1999-06-21,Karangetang,16540,Eruption,2.0,2.781,125.40700000000001,3
1999-07-06,Lopevi,15319,Eruption,2.0,-16.507,168.34599999999998,3
1999-07-19,Suwanosejima,16947,Eruption,2.0,29.638,129.714,3
1999-07-26,Etna,13820,Eruption,2.0,37.748000000000005,14.999,4
1999-07-28,Manam,14934,Eruption,4.0,-4.08,145.037,3
1999-08-03,Telica,10938,Eruption,1.0,12.606,-86.84,3
1999-08-05,Reventador,11447,Eruption,2.0,-0.077,-77.656,3
1999-08-13,Egon,16276,Eruption,2.0,-8.676,122.455,3
1999-08-21,Pacaya,19887,Eruption,3.0,14.382,-90.601,3
1999-08-26,Kolokol Group,18774,Eruption,1.0,46.042,150.083,5
1999-09-06,Ibu,16581,Eruption,0.0,1.4880000000000002,127.63,3
1999-09-07,Santa Ana,10768,Eruption,3.0,13.853,-89.63,3
1999-09-18,Amukta,19788,Eruption,1.0,52.5,-171.252,4
1999-09-20,Ruby,18533,Eruption,0.0,15.62,145.57,8
1999-10-16,Klyuchevskoy,19482,Eruption,2.0,56.056000000000004,160.642,3
1999-10-25,Pavlof,20149,Eruption,3.0,55.417,-161.894,4
1999-11-05,Rabaul,15099,Eruption,2.0,-4.271,152.203,3
1999-11-11,Kanlaon,16749,Eruption,2.0,10.412,123.132,3
1999-11-12,Karthala,14206,Eruption,3.0,-11.75,43.38,3
1999-11-21,Awu,16570,Eruption,2.0,3.6889999999999996,125.447,3
1999-11-26,Ambrym,15274,Eruption,2.0,-16.25,168.12,7
1999-11-27,Nyamuragira,14074,Eruption,1.0,-1.4080000000000001,29.2,4
1999-11-30,Dabbahu,13942,Eruption,3.0,12.595,40.48,3
1999-12-08,Etna,13818,Eruption,2.0,37.748000000000005,14.999,4
1999-12-16,Krummel-Garbuna-Welcker,15007,Eruption,2.0,-5.416,150.02700000000002,3
1999-12-17,Mayon,16815,Eruption,0.0,13.257,123.685,3
1999-12-19,"Negra, Sierra",11713,Eruption,3.0,-0.83,-91.17,3
1999-12-22,Fuego,10731,Eruption,1.0,14.472999999999999,-90.88,4
1999-12-28,Ambae,15237,Eruption,2.0,-15.389000000000001,167.835,3
1999-12-29,Ebeko,18872,Eruption,1.0,50.68600000000001,156.014,6
2000-01-03,"Fournaise, Piton de la",14386,Eruption,0.0,-21.244,55.708,3
2000-01-14,Gamkonora,16595,Eruption,2.0,1.38,127.53,3
2000-01-17,Fernandina,11677,Eruption,2.0,-0.37,-91.55,3
2000-01-20,Ambrym,15288,Eruption,2.0,-16.25,168.12,4
2000-01-23,Iya,16259,Eruption,3.0,-8.897,121.645,6
