Year,Month,Day,Volcano Name,ID,Type,VEI,Latitude,Longitude
1986,3,26,Bezymianny,19363,Eruptions,2.0,55.972,160.595
1987,7,14,Fukutoku-Oka-no-Ba,17602,Eruptions,0.0,24.285,141.481
1987,8,24,Ruapehu,14655,Eruptions,1.0,-39.28,175.57
1987,9,4,Gareloi,19687,Eruptions,1.0,51.79,-178.794
1987,9,4,Amukta,19788,Eruptions,1.0,52.5,-171.252
1987,9,4,Pagan,18516,Eruptions,1.0,18.13,145.8
1987,10,2,Iliboleng,16325,Eruptions,2.0,-8.342,123.258
1987,11,16,Lascar,11865,Eruptions,3.0,-23.37,-67.73
1987,11,16,Izu-Oshima,18243,Eruptions,2.0,34.724000000000004,139.394
1987,11,16,Telica,10932,Eruptions,1.0,12.606,-86.84
1987,11,28,Tupungatito,11899,Eruptions,2.0,-33.425,-69.797
1987,12,28,Ranakah,16254,Eruptions,3.0,-8.62,120.52
1987,12,30,Nyamuragira,14074,Eruptions,1.0,-1.4080000000000001,29.2
1987,7,2,Colima,10471,Eruptions,1.0,19.514,-103.62
1987,10,14,Ebeko,18874,Eruptions,1.0,50.68600000000001,156.014
1987,6,19,Cleveland,19811,Eruptions,3.0,52.825,-169.94400000000002
1987,4,13,Semisopochnoi,19673,Eruptions,2.0,51.93,179.58
1987,6,4,Macdonald,10323,Eruptions,0.0,-28.98,-140.25
1987,1,5,Fuego,10731,Eruptions,1.0,14.472999999999999,-90.88
1987,6,16,Poas,11183,Eruptions,2.0,10.2,-84.23299999999999
1987,1,31,Akutan,20031,Eruptions,2.0,54.13399999999999,-165.986
1987,2,15,Masaya,11030,Eruptions,1.0,11.985,-86.165
1987,3,2,Makushin,19990,Eruptions,1.0,53.891000000000005,-166.923
1987,3,4,Korovin,19762,Eruptions,2.0,52.381,-174.166
1987,3,8,Etna,13818,Eruptions,2.0,37.748000000000005,14.999
1987,1,15,Marapi,15475,Eruptions,2.0,-0.38,100.47399999999999
1987,3,19,Veniaminof,20169,Eruptions,1.0,56.17,-159.38
1987,3,30,Kanlaon,16739,Eruptions,1.0,10.412,123.132
1987,4,1,Rincon de la Vieja,11103,Eruptions,1.0,10.83,-85.324
1987,4,13,Gamkonora,16594,Eruptions,1.0,1.38,127.53
1987,4,25,Niigata-Yakeyama,17548,Eruptions,1.0,36.921,138.036
1987,5,16,Raung,16148,Eruptions,1.0,-8.119,114.056
1987,3,10,Kupreanof,20155,Eruptions,1.0,56.011,-159.797
1988,7,2,Northern EPR at 9.8°N,10340,Eruptions,0.0,9.83,-104.3
1988,7,12,Slamet,15762,Eruptions,1.0,-7.242000000000001,109.208
1988,12,29,Kick 'em Jenny,12466,Eruptions,0.0,12.3,-61.64
1988,8,24,Pagan,18518,Eruptions,2.0,18.13,145.8
1988,9,8,Monowai,14711,Eruptions,0.0,-25.886999999999997,-177.188
1988,12,7,Sheveluch,19584,Eruptions,2.0,56.653,161.36
1988,6,22,Sabancaya,11749,Eruptions,1.0,-15.787,-71.857
1988,12,8,Ruapehu,14657,Eruptions,1.0,-39.28,175.57
1988,12,10,Tokachidake,18660,Eruptions,2.0,43.418,142.686
1988,12,25,Lonquimay,12016,Eruptions,3.0,-38.379,-71.586
1988,9,14,Fernandina,11673,Eruptions,2.0,-0.37,-91.55
1988,6,21,Kanlaon,16740,Eruptions,1.0,10.412,123.132
1988,10,2,Etna,13819,Eruptions,1.0,37.748000000000005,14.999
1988,6,1,Hunga Tonga-Hunga Ha'apai,14732,Eruptions,0.0,-20.535999999999998,-175.382
1988,6,16,Concepcion,11071,Eruptions,2.0,11.538,-85.62200000000001
1988,1,5,Akan,18701,Eruptions,1.0,43.38399999999999,144.013
1988,1,16,Suwanosejima,16940,Eruptions,2.0,29.638,129.714
1988,1,18,Kikai,16996,Eruptions,1.0,30.793000000000003,130.305
1988,2,12,Ambrym,15287,Eruptions,3.0,-16.25,168.12
1988,2,12,Gamalama,16669,Eruptions,2.0,0.8,127.33
1988,7,29,Makian,16689,Eruptions,3.0,0.32,127.4
1988,2,20,Bulusan,16768,Eruptions,2.0,12.769,124.056
1988,3,20,Ruapehu,14656,Eruptions,1.0,-39.28,175.57
1988,3,26,Akutan,20032,Eruptions,2.0,54.13399999999999,-165.986
1988,4,21,Lokon-Empung,16458,Eruptions,1.0,1.358,124.792
1988,5,9,Banda Api,16420,Eruptions,3.0,-4.523,129.881
1988,2,14,Krakatau,15616,Eruptions,2.0,-6.102,105.42299999999999
1988,5,26,Asosan,17344,Eruptions,1.0,32.884,131.10399999999998
1989,7,13,Izu-Tobu,17379,Eruptions,1.0,34.9,139.09799999999998
1989,8,1,Bezymianny,19365,Eruptions,2.0,55.972,160.595
1989,8,16,Tinakula,15203,Eruptions,1.0,-10.386,165.804
1989,8,17,Gareloi,19688,Eruptions,1.0,51.79,-178.794
1989,10,25,Kanlaon,16741,Eruptions,2.0,10.412,123.132
1989,9,21,Supply Reef,18477,Eruptions,0.0,20.13,145.1
1989,7,1,Ruapehu,14658,Eruptions,1.0,-39.28,175.57
1989,12,7,St. Helens,20558,Eruptions,2.0,46.2,-122.18
1989,12,14,Redoubt,20390,Eruptions,3.0,60.485,-152.74200000000002
1989,12,16,Etna,13821,Eruptions,3.0,37.748000000000005,14.999
1989,9,11,Etna,13820,Eruptions,2.0,37.748000000000005,14.999
1989,5,29,Cameroon,14133,Eruptions,1.0,4.203,9.17
1989,7,16,Karangetang,16534,Eruptions,1.0,2.781,125.40700000000001
1989,4,24,Nyamuragira,14075,Eruptions,3.0,-1.4080000000000001,29.2
1989,5,3,Etorofu-Yakeyama [Grozny Group],18754,Eruptions,2.0,45.012,147.871
1989,1,1,Ulawun,15059,Eruptions,2.0,-5.05,151.33
1989,1,13,Sarychev Peak,18818,Eruptions,1.0,48.092,153.2
1989,1,30,Saunders,22332,Eruptions,0.0,-57.8,-26.483
1989,2,19,Galeras,11372,Eruptions,2.0,1.22,-77.37
1989,2,20,Masaya,11031,Eruptions,1.0,11.985,-86.165
1989,2,2,Ebeko,18875,Eruptions,2.0,50.68600000000001,156.014
1989,4,5,Asosan,17345,Eruptions,2.0,32.884,131.10399999999998
1989,4,7,Sheveluch,19567,Eruptions,2.0,56.653,161.36
1989,4,19,Niigata-Yakeyama,17549,Eruptions,1.0,36.921,138.036
1989,4,22,Soputan,16431,Eruptions,2.0,1.112,124.73700000000001
1989,4,24,Ambrym,15288,Eruptions,2.0,-16.25,168.12
1989,2,27,Akutan,20033,Eruptions,2.0,54.13399999999999,-165.986
1990,7,2,Puyehue-Cordon Caulle,12216,Eruptions,1.0,-40.59,-72.117
1990,5,28,Sabancaya,11750,Eruptions,3.0,-15.787,-71.857
1990,12,31,Kerinci,15521,Eruptions,2.0,-1.6969999999999998,101.264
1990,6,1,Kiska,19667,Eruptions,2.0,52.103,177.602
1990,6,17,Ruapehu,14660,Eruptions,0.0,-39.28,175.57
1990,7,2,Southern EPR-Segment K,10357,Eruptions,0.0,-17.436,-113.206
1990,11,24,Lascar,11866,Eruptions,1.0,-23.37,-67.73
1990,9,6,Akutan,20035,Eruptions,2.0,54.13399999999999,-165.986
1990,9,16,Ambrym,15289,Eruptions,2.0,-16.25,168.12
1990,10,4,Izu-Oshima,18244,Eruptions,2.0,34.724000000000004,139.394
1990,11,5,St. Helens,20559,Eruptions,3.0,46.2,-122.18
1990,11,17,Unzendake,17181,Eruptions,1.0,32.760999999999996,130.299
1990,7,20,Asamayama,17808,Eruptions,2.0,36.406,138.523
1990,4,25,Gamalama,16670,Eruptions,3.0,0.8,127.33
1990,5,30,Monowai,14712,Eruptions,0.0,-25.886999999999997,-177.188
1990,3,26,Kick 'em Jenny,12467,Eruptions,0.0,12.3,-61.64
1990,4,16,Guagua Pichincha,11493,Eruptions,1.0,-0.171,-78.598
1990,1,4,Pacaya,10762,Eruptions,3.0,14.382,-90.601
1990,1,7,Galeras,11373,Eruptions,2.0,1.22,-77.37
1990,1,7,Ruapehu,14659,Eruptions,1.0,-39.28,175.57
1990,1,10,Sheveluch,19585,Eruptions,3.0,56.653,161.36
1990,1,16,Raung,16149,Eruptions,2.0,-8.119,114.056
1990,4,16,Suwanosejima,16941,Eruptions,2.0,29.638,129.714
1990,1,26,Akutan,20034,Eruptions,2.0,54.13399999999999,-165.986
1990,1,28,Lewotobi,16297,Eruptions,1.0,-8.542,122.775
1990,1,29,Bezymianny,19366,Eruptions,3.0,55.972,160.595
1990,2,10,Kelut,15957,Eruptions,4.0,-7.93,112.30799999999999
1990,2,25,Llaima,12067,Eruptions,1.0,-38.692,-71.729
1990,1,18,"Fournaise, Piton de la",14373,Eruptions,0.0,-21.244,55.708
1990,3,5,Pavlof,20150,Eruptions,2.0,55.417,-161.894
1991,7,2,Karangetang,16535,Eruptions,2.0,2.781,125.40700000000001
1991,7,2,Peuet Sague,15376,Eruptions,2.0,4.9030000000000005,96.289
1991,7,5,Ruapehu,14661,Eruptions,1.0,-39.28,175.57
1991,7,11,Karthala,14204,Eruptions,2.0,-11.75,43.38
1991,7,19,"Fournaise, Piton de la",14374,Eruptions,0.0,-21.244,55.708
1991,8,8,"Hudson, Cerro",12299,Eruptions,5.0,-45.9,-72.97
1991,9,15,Akutan,20036,Eruptions,2.0,54.13399999999999,-165.986
1991,9,10,Raung,16150,Eruptions,2.0,-8.119,114.056
1991,6,24,Lateiki,14766,Eruptions,0.0,-19.18,-174.87
1991,9,20,Nyamuragira,14076,Eruptions,3.0,-1.4080000000000001,29.2
1991,9,25,Marchena,11730,Eruptions,2.0,0.33,-90.47
1991,10,21,Lascar,11867,Eruptions,2.0,-23.37,-67.73
1991,11,3,Iliboleng,16327,Eruptions,1.0,-8.342,123.258
1991,11,29,Westdahl,20046,Eruptions,3.0,54.516000000000005,-164.65
1991,12,1,Northern EPR at 9.8°N,10345,Eruptions,0.0,9.83,-104.3
1991,8,30,Villarrica,12170,Eruptions,2.0,-39.42,-71.93
1991,5,22,Soputan,16432,Eruptions,2.0,1.112,124.73700000000001
1991,5,8,Iliboleng,16326,Eruptions,1.0,-8.342,123.258
1991,5,13,Ontakesan,20963,Eruptions,0.0,35.893,137.48
1991,12,1,Kirishimayama,17162,Eruptions,1.0,31.934,130.862
1991,1,13,Avachinsky,19103,Eruptions,2.0,53.256,158.836
1991,1,16,Ebeko,18876,Eruptions,1.0,50.68600000000001,156.014
1991,1,17,Hekla,12753,Eruptions,3.0,63.983000000000004,-19.666
1991,2,9,Planchon-Peteroa,11945,Eruptions,2.0,-35.223,-70.568
1991,2,14,Kanlaon,16742,Eruptions,2.0,10.412,123.132
1991,3,1,Colima,10473,Eruptions,2.0,19.514,-103.62
1991,5,17,Lokon-Empung,16459,Eruptions,3.0,1.358,124.792
1991,3,6,Poas,11184,Eruptions,1.0,10.2,-84.23299999999999
1991,3,16,Ranakah,16255,Eruptions,1.0,-8.62,120.52
1991,4,1,Barren Island,15383,Eruptions,2.0,12.277999999999999,93.85799999999999
1991,4,2,Pinatubo,16867,Eruptions,6.0,15.13,120.35
1991,4,19,Fernandina,11674,Eruptions,2.0,-0.37,-91.55
1991,5,4,Kavachi,15173,Eruptions,2.0,-8.991,157.97899999999998
1991,5,7,Rincon de la Vieja,11104,Eruptions,2.0,10.83,-85.324
1991,5,11,Lewotobi,16298,Eruptions,1.0,-8.542,122.775
1991,3,16,Northern EPR at 9.8°N,10344,Eruptions,0.0,9.83,-104.3
1991,4,8,Klyuchevskoy,19469,Eruptions,2.0,56.056000000000004,160.642
1991,12,14,Etna,13825,Eruptions,2.0,37.748000000000005,14.999
1992,1,20,Merapi,15922,Eruptions,2.0,-7.54,110.446
1992,1,8,Kanlaon,16743,Eruptions,1.0,10.412,123.132
1992,12,27,Seguam,19781,Eruptions,2.0,52.315,-172.51
1992,12,18,Akutan,20038,Eruptions,1.0,54.13399999999999,-165.986
1992,12,16,McDonald Islands,14395,Eruptions,0.0,-53.03,72.6
1992,11,10,Fukutoku-Oka-no-Ba,18458,Eruptions,1.0,24.285,141.481
1992,11,7,Krakatau,15617,Eruptions,1.0,-6.102,105.42299999999999
1992,10,16,Poas,11186,Eruptions,0.0,10.2,-84.23299999999999
1992,9,11,Villarrica,12171,Eruptions,1.0,-39.42,-71.93
1992,8,27,"Fournaise, Piton de la",14375,Eruptions,1.0,-21.244,55.708
1992,8,23,Llaima,12068,Eruptions,1.0,-38.692,-71.729
1992,7,22,Copahue,12008,Eruptions,2.0,-37.856,-71.183
1992,7,9,Pinatubo,16868,Eruptions,1.0,15.13,120.35
1992,9,12,Klyuchevskoy,19471,Eruptions,2.0,56.056000000000004,160.642
1992,6,27,Spurr,20399,Eruptions,4.0,61.299,-152.251
1992,7,6,Bogoslof,19863,Eruptions,3.0,53.93,-168.03
1992,2,8,Ruapehu,14662,Eruptions,1.0,-39.28,175.57
1992,2,16,Poas,11185,Eruptions,1.0,10.2,-84.23299999999999
1992,3,8,Akutan,20037,Eruptions,2.0,54.13399999999999,-165.986
1992,3,12,Bezymianny,19367,Eruptions,2.0,55.972,160.595
1992,4,7,Awu,16569,Eruptions,1.0,3.6889999999999996,125.447
1992,1,25,Klyuchevskoy,19470,Eruptions,2.0,56.056000000000004,160.642
1992,4,13,Pagan,18519,Eruptions,1.0,18.13,145.8
1992,4,23,Asosan,17346,Eruptions,2.0,32.884,131.10399999999998
1992,5,29,Heard,14407,Eruptions,0.0,-53.106,73.513
1992,6,10,Kanlaon,16744,Eruptions,2.0,10.412,123.132
1992,4,9,"Negro, Cerro",10965,Eruptions,3.0,12.505999999999998,-86.70200000000001
1993,6,16,Iliboleng,16328,Eruptions,1.0,-8.342,123.258
1993,6,26,CoAxial Segment,20712,Eruptions,0.0,46.52,-129.58
1993,7,3,Ijen,16173,Eruptions,1.0,-8.058,114.242
1993,7,30,Veniaminof,20170,Eruptions,2.0,56.17,-159.38
1993,8,3,Etna,13827,Eruptions,1.0,37.748000000000005,14.999
1993,8,16,Makushin,19991,Eruptions,1.0,53.891000000000005,-166.923
1993,9,15,Iliwerung,16349,Eruptions,2.0,-8.53,123.57
1993,9,4,Shishaldin,20091,Eruptions,2.0,54.756,-163.97
1993,10,21,Bezymianny,19368,Eruptions,3.0,55.972,160.595
1993,12,5,Alcedo,11696,Eruptions,1.0,-0.43,-91.12
1993,12,17,Lascar,11869,Eruptions,2.0,-23.37,-67.73
1993,8,25,Kanlaon,16745,Eruptions,2.0,10.412,123.132
1993,6,16,Masaya,11032,Eruptions,1.0,11.985,-86.165
1993,11,3,Long Island,14965,Eruptions,1.0,-5.358,147.12
1993,5,6,Gamalama,16672,Eruptions,2.0,0.8,127.33
1993,1,12,Ulawun,15060,Eruptions,2.0,-5.05,151.33
1993,1,14,Galeras,11374,Eruptions,2.0,1.22,-77.37
1993,1,2,Heard,14408,Eruptions,2.0,-53.106,73.513
1993,1,15,Pagan,18520,Eruptions,2.0,18.13,145.8
1993,1,23,Dieng Volcanic Complex,15789,Eruptions,1.0,-7.2,109.87899999999999
1993,1,29,Socorro,10377,Eruptions,0.0,18.78,-110.95
1993,5,28,Seguam,19782,Eruptions,2.0,52.315,-172.51
1993,2,2,Mayon,16807,Eruptions,2.0,13.257,123.685
1993,2,3,Etna,13826,Eruptions,1.0,37.748000000000005,14.999
1993,2,16,Pinatubo,16869,Eruptions,1.0,15.13,120.35
1993,3,9,Guagua Pichincha,11494,Eruptions,1.0,-0.171,-78.598
1993,4,1,Raung,16151,Eruptions,1.0,-8.119,114.056
1993,1,30,Lascar,11868,Eruptions,4.0,-23.37,-67.73
1994,8,22,Ioto,18419,Eruptions,1.0,24.750999999999998,141.289
1994,9,8,Klyuchevskoy,19472,Eruptions,3.0,56.056000000000004,160.642
1994,9,18,"Lengai, Ol Doinyo",14024,Eruptions,1.0,-2.764,35.914
1994,9,19,Rabaul,15096,Eruptions,4.0,-4.271,152.203
1994,9,26,Villarrica,12172,Eruptions,1.0,-39.42,-71.93
1994,10,16,Dempo,15573,Eruptions,1.0,-4.016,103.12100000000001
1994,11,27,Bulusan,16769,Eruptions,2.0,12.769,124.056
1994,11,13,Lascar,11871,Eruptions,2.0,-23.37,-67.73
1994,12,8,Irazu,11232,Eruptions,2.0,9.979,-83.852
1994,12,16,Copahue,12009,Eruptions,2.0,-37.856,-71.183
1994,12,16,Ambrym,15290,Eruptions,1.0,-16.25,168.12
1994,8,7,Batur,16204,Eruptions,1.0,-8.242,115.375
1994,12,21,Popocatepetl,10550,Eruptions,2.0,19.023,-98.62200000000001
1994,10,20,Cleveland,19814,Eruptions,1.0,52.825,-169.94400000000002
1994,12,20,Barren Island,15384,Eruptions,2.0,12.277999999999999,93.85799999999999
1994,7,31,Telica,10933,Eruptions,2.0,12.606,-86.84
1994,7,20,Lascar,11870,Eruptions,2.0,-23.37,-67.73
1994,7,21,Colima,10474,Eruptions,1.0,19.514,-103.62
1994,1,16,Gamalama,16673,Eruptions,2.0,0.8,127.33
1994,2,3,Ijen,16174,Eruptions,1.0,-8.058,114.242
1994,3,16,Poas,11187,Eruptions,2.0,10.2,-84.23299999999999
1994,3,19,Krakatau,15618,Eruptions,2.0,-6.102,105.42299999999999
1994,4,19,Ulawun,15061,Eruptions,1.0,-5.05,151.33
1994,5,2,Asosan,17347,Eruptions,2.0,32.884,131.10399999999998
1994,1,5,Kanaga,19721,Eruptions,2.0,51.923,-177.168
1994,5,25,Cleveland,19813,Eruptions,3.0,52.825,-169.94400000000002
1994,6,3,Rinjani,16224,Eruptions,3.0,-8.42,116.47
1994,6,17,Etna,13831,Eruptions,3.0,37.748000000000005,14.999
1994,6,23,Nyiragongo,14105,Eruptions,1.0,-1.52,29.25
1994,7,4,Nyamuragira,14077,Eruptions,2.0,-1.4080000000000001,29.2
1994,7,7,Bezymianny,19369,Eruptions,2.0,55.972,160.595
1994,7,14,Raung,16152,Eruptions,1.0,-8.119,114.056
1994,5,17,Llaima,12069,Eruptions,2.0,-38.692,-71.729
1995,9,1,Irruputuncu,11828,Eruptions,2.0,-20.73,-68.55
1995,9,9,Tengger Caldera,16061,Eruptions,1.0,-7.942,112.95
1995,9,16,Copahue,12010,Eruptions,2.0,-37.856,-71.183
1995,9,16,Bezymianny,19370,Eruptions,3.0,55.972,160.595
1995,10,11,Kujusan,17365,Eruptions,1.0,33.086,131.249
1995,10,11,Ruby,18534,Eruptions,0.0,15.62,145.57
1995,11,27,Monowai,14713,Eruptions,0.0,-25.886999999999997,-177.188
1995,11,6,Rincon de la Vieja,11105,Eruptions,2.0,10.83,-85.324
1995,11,9,Karangetang,16536,Eruptions,1.0,2.781,125.40700000000001
1995,11,28,Rabaul,15097,Eruptions,2.0,-4.271,152.203
1995,12,1,Boomerang Seamount,14393,Eruptions,0.0,-37.721,77.825
1995,12,23,Shishaldin,20094,Eruptions,3.0,54.756,-163.97
1995,7,18,Soufriere Hills,12346,Eruptions,3.0,16.72,-62.18
1995,10,13,Llaima,12070,Eruptions,2.0,-38.692,-71.729
1995,7,2,Tinakula,15204,Eruptions,1.0,-10.386,165.804
1995,11,15,Veniaminof,20172,Eruptions,1.0,56.17,-159.38
1995,6,19,Kanaga,19722,Eruptions,2.0,51.923,-177.168
1995,1,11,Ruapehu,14664,Eruptions,3.0,-39.28,175.57
1995,1,12,San Miguel,10864,Eruptions,1.0,13.434000000000001,-88.26899999999999
1995,1,25,Fernandina,11675,Eruptions,2.0,-0.37,-91.55
1995,1,30,Makushin,19992,Eruptions,1.0,53.891000000000005,-166.923
1995,1,9,Vailulu'u,14802,Eruptions,0.0,-14.215,-169.058
1995,2,11,Yakedake,17524,Eruptions,1.0,36.227,137.58700000000002
1995,3,2,Ambae,15236,Eruptions,2.0,-15.389000000000001,167.835
1995,6,28,White Island,14491,Eruptions,1.0,-37.52,177.18
1995,3,16,Raung,16153,Eruptions,1.0,-8.119,114.056
1995,4,2,Fogo,13137,Eruptions,2.0,14.95,-24.35
1995,4,15,Villarrica,12173,Eruptions,1.0,-39.42,-71.93
1995,4,16,Saunders,13214,Eruptions,0.0,-57.8,-26.483
1995,4,17,Veniaminof,20171,Eruptions,1.0,56.17,-159.38
1995,5,29,"Negro, Cerro",10966,Eruptions,2.0,12.505999999999998,-86.70200000000001
1995,6,6,Lateiki,14767,Eruptions,2.0,-19.18,-174.87
1995,3,3,Tengger Caldera,16060,Eruptions,1.0,-7.942,112.95
1996,9,14,Villarrica,12178,Eruptions,1.0,-39.42,-71.93
1996,9,17,Amukta,19789,Eruptions,1.0,52.5,-171.252
1996,9,20,Monowai,14714,Eruptions,0.0,-25.886999999999997,-177.188
1996,9,30,Grimsvotn,12840,Eruptions,3.0,64.416,-17.316
1996,10,1,Karangetang,16537,Eruptions,1.0,2.781,125.40700000000001
1996,10,18,Lascar,11872,Eruptions,2.0,-23.37,-67.73
1996,12,3,Alaid,18891,Eruptions,2.0,50.861000000000004,155.565
1996,11,21,Akan,18702,Eruptions,1.0,43.38399999999999,144.013
1996,12,1,Nyamuragira,14078,Eruptions,3.0,-1.4080000000000001,29.2
1996,9,1,Adatarayama,17913,Eruptions,1.0,37.647,140.281
1996,12,5,Masaya,11033,Eruptions,1.0,11.985,-86.165
1996,12,16,McDonald Islands,14396,Eruptions,1.0,-53.03,72.6
1996,12,26,Suwanosejima,16942,Eruptions,1.0,29.638,129.714
1996,12,31,Dieng Volcanic Complex,15790,Eruptions,1.0,-7.2,109.87899999999999
1996,11,14,Klyuchevskoy,19473,Eruptions,2.0,56.056000000000004,160.642
1996,8,16,Kerinci,15522,Eruptions,1.0,-1.6969999999999998,101.264
1996,9,11,Pavlof,20151,Eruptions,2.0,55.417,-161.894
1996,7,23,Bezymianny,19371,Eruptions,0.0,55.972,160.595
1996,1,2,Karymsky,19186,Eruptions,3.0,54.049,159.44299999999998
1996,1,2,Akademia Nauk,19125,Eruptions,3.0,53.98,159.45
1996,8,10,Kanlaon,16746,Eruptions,2.0,10.412,123.132
1996,2,10,Unzendake,17182,Eruptions,2.0,32.760999999999996,130.299
1996,2,18,Eastern Gemini Seamount,15356,Eruptions,1.0,-20.98,170.28
1996,2,25,Loihi,20732,Eruptions,0.0,18.92,-155.27
1996,2,28,North Gorda Ridge Segment,20722,Eruptions,0.0,42.67,-126.78
1996,3,5,Hokkaido-Komagatake,18580,Eruptions,1.0,42.063,140.67700000000002
1996,1,16,Villarrica,12174,Eruptions,1.0,-39.42,-71.93
1996,4,8,Poas,11188,Eruptions,1.0,10.2,-84.23299999999999
1996,3,5,Popocatepetl,10551,Eruptions,3.0,19.023,-98.62200000000001
1996,7,2,Gamalama,16674,Eruptions,2.0,0.8,127.33
1996,7,2,Galapagos Rift,10348,Eruptions,0.0,0.792,-86.15
1996,7,16,Krakatau,15619,Eruptions,2.0,-6.102,105.42299999999999
1996,6,16,Ruapehu,14666,Eruptions,3.0,-39.28,175.57
1996,6,16,Ambrym,15295,Eruptions,1.0,-16.25,168.12
1996,7,2,Pagan,18521,Eruptions,1.0,18.13,145.8
1997,6,3,Masaya,11034,Eruptions,1.0,11.985,-86.165
1997,12,31,San Miguel,10865,Eruptions,1.0,13.434000000000001,-88.26899999999999
1997,12,15,Monowai,14716,Eruptions,0.0,-25.886999999999997,-177.188
1997,11,22,Colima,10475,Eruptions,3.0,19.514,-103.62
1997,10,29,Niigata-Yakeyama,17550,Eruptions,1.0,36.921,138.036
1997,10,9,Ruapehu,14667,Eruptions,1.0,-39.28,175.57
1997,9,7,Klyuchevskoy,19474,Eruptions,1.0,56.056000000000004,160.642
1997,8,16,Akita-Yakeyama,18090,Eruptions,1.0,39.964,140.757
1997,7,15,"Watt, Morne",12374,Eruptions,1.0,15.307,-61.305
1997,7,2,Kikai,16997,Eruptions,1.0,30.793000000000003,130.305
1997,7,2,Sangeang Api,16252,Eruptions,2.0,-8.2,119.07
1997,12,5,Bezymianny,19373,Eruptions,3.0,55.972,160.595
1997,5,19,San Cristobal,10886,Eruptions,1.0,12.702,-87.00399999999999
1997,5,11,Akita-Yakeyama,18089,Eruptions,1.0,39.964,140.757
1997,6,2,Shishaldin,20095,Eruptions,1.0,54.756,-163.97
1997,1,16,Kavachi,15174,Eruptions,1.0,-8.991,157.97899999999998
1997,2,11,Okmok,19851,Eruptions,3.0,53.43,-168.13
1997,3,8,Sheveluch,19586,Eruptions,2.0,56.653,161.36
1997,3,16,Llaima,12071,Eruptions,1.0,-38.692,-71.729
1997,3,3,Amukta,19790,Eruptions,1.0,52.5,-171.252
1997,3,16,Krakatau,15622,Eruptions,2.0,-6.102,105.42299999999999
1997,4,16,Raung,16155,Eruptions,2.0,-8.119,114.056
1997,4,18,Monowai,14715,Eruptions,0.0,-25.886999999999997,-177.188
1997,5,5,Cleveland,19815,Eruptions,2.0,52.825,-169.94400000000002
1997,5,8,Bezymianny,19372,Eruptions,3.0,55.972,160.595
1997,3,16,Guagua Pichincha,11495,Eruptions,1.0,-0.171,-78.598
1998,10,25,Hokkaido-Komagatake,18581,Eruptions,2.0,42.063,140.67700000000002
1998,8,13,Chiginagak,20199,Eruptions,1.0,57.135,-156.99
1998,9,14,Masaya,11035,Eruptions,1.0,11.985,-86.165
1998,9,15,"Azul, Cerro",11729,Eruptions,1.0,-0.92,-91.40799999999999
1998,10,17,Nyamuragira,14079,Eruptions,2.0,-1.4080000000000001,29.2
1998,11,3,Kerinci,15526,Eruptions,2.0,-1.6969999999999998,101.264
1998,12,18,Grimsvotn,12841,Eruptions,3.0,64.416,-17.316
1998,11,9,Akan,18703,Eruptions,1.0,43.38399999999999,144.013
1998,11,10,Llaima,12073,Eruptions,2.0,-38.692,-71.729
1998,11,18,Planchon-Peteroa,11946,Eruptions,1.0,-35.223,-70.568
1998,11,25,Terceira,19963,Eruptions,0.0,38.73,-27.32
1998,8,7,Guagua Pichincha,11496,Eruptions,3.0,-0.171,-78.598
1998,12,18,Ibu,16579,Eruptions,2.0,1.4880000000000002,127.63
1998,11,4,Shishaldin,20096,Eruptions,1.0,54.756,-163.97
1998,7,23,Klyuchevskoy,19475,Eruptions,2.0,56.056000000000004,160.642
1998,8,22,White Island,14493,Eruptions,2.0,-37.52,177.18
1998,7,5,Karangetang,16538,Eruptions,1.0,2.781,125.40700000000001
1998,7,16,Lopevi,15316,Eruptions,3.0,-16.507,168.34599999999998
1998,1,25,Axial Seamount,20713,Eruptions,0.0,45.95,-130.0
1998,2,15,Rincon de la Vieja,11106,Eruptions,2.0,10.83,-85.324
1998,2,24,Villarrica,12179,Eruptions,1.0,-39.42,-71.93
1998,3,28,White Island,14492,Eruptions,1.0,-37.52,177.18
1998,3,30,Niigata-Yakeyama,17551,Eruptions,1.0,36.921,138.036
1998,4,3,Llaima,12072,Eruptions,2.0,-38.692,-71.729
1998,3,9,"Fournaise, Piton de la",14376,Eruptions,1.0,-21.244,55.708
1998,4,25,Kikai,16998,Eruptions,2.0,30.793000000000003,130.305
1998,5,8,Korovin,19764,Eruptions,3.0,52.381,-174.166
1998,5,30,Sheveluch,19587,Eruptions,3.0,56.653,161.36
1998,6,20,Bezymianny,19374,Eruptions,0.0,55.972,160.595
1998,7,4,Batur,16205,Eruptions,1.0,-8.242,115.375
1998,7,4,Kerinci,15525,Eruptions,2.0,-1.6969999999999998,101.264
1998,4,19,Peuet Sague,15393,Eruptions,1.0,4.9030000000000005,96.289
1999,7,30,Raung,16156,Eruptions,2.0,-8.119,114.056
1999,5,22,Iliwerung,16350,Eruptions,0.0,-8.53,123.57
1999,6,6,Monowai,14717,Eruptions,0.0,-25.886999999999997,-177.188
1999,6,15,Suwanosejima,16944,Eruptions,1.0,29.638,129.714
1999,6,22,Mayon,16808,Eruptions,3.0,13.257,123.685
1999,6,28,Ijen,16175,Eruptions,1.0,-8.058,114.242
1999,7,19,"Fournaise, Piton de la",14377,Eruptions,1.0,-21.244,55.708
